times,arima_forecast_mean,ha_arima_forecast_upper95,ha_arima_forecast_lower95,ha_arima_forecast_upper80,ha_arima_forecast_lower_80,mydata.headache.test_start_index.test_end_index.
2014-08-23 09:41:00-07:00,0,4.962063871,-4.962063871,3.244519171,-3.244519171,0
2014-08-23 09:42:00-07:00,0,4.966324983,-4.966324983,3.247305362,-3.247305362,0
2014-08-23 09:43:00-07:00,0,4.970582442,-4.970582442,3.250089165,-3.250089165,0
2014-08-23 09:44:00-07:00,0,4.974836257,-4.974836257,3.252870585,-3.252870585,0
2014-08-23 09:45:00-07:00,0,4.979086438,-4.979086438,3.25564963,-3.25564963,0
2014-08-23 09:46:00-07:00,0,4.983332995,-4.983332995,3.258426303,-3.258426303,0
2014-08-23 09:47:00-07:00,0,4.987575936,-4.987575936,3.261200613,-3.261200613,0
2014-08-23 09:48:00-07:00,0,4.99181527,-4.99181527,3.263972565,-3.263972565,0
2014-08-23 09:49:00-07:00,0,4.996051007,-4.996051007,3.266742165,-3.266742165,0
2014-08-23 09:50:00-07:00,0,5.000283156,-5.000283156,3.269509418,-3.269509418,0
2014-08-23 09:51:00-07:00,0,5.004511726,-5.004511726,3.272274331,-3.272274331,0
2014-08-23 09:52:00-07:00,0,5.008736726,-5.008736726,3.275036911,-3.275036911,0
2014-08-23 09:53:00-07:00,0,5.012958165,-5.012958165,3.277797161,-3.277797161,0
2014-08-23 09:54:00-07:00,0,5.017176053,-5.017176053,3.28055509,-3.28055509,0
2014-08-23 09:55:00-07:00,0,5.021390397,-5.021390397,3.283310701,-3.283310701,0
2014-08-23 09:56:00-07:00,0,5.025601207,-5.025601207,3.286064002,-3.286064002,0
2014-08-23 09:57:00-07:00,0,5.029808492,-5.029808492,3.288814998,-3.288814998,0
2014-08-23 09:58:00-07:00,0,5.034012261,-5.034012261,3.291563695,-3.291563695,0
2014-08-23 09:59:00-07:00,0,5.038212522,-5.038212522,3.294310098,-3.294310098,0
2014-08-23 10:00:00-07:00,0,5.042409285,-5.042409285,3.297054213,-3.297054213,2
2014-08-23 10:01:00-07:00,0,5.046602557,-5.046602557,3.299796047,-3.299796047,2
2014-08-23 10:02:00-07:00,0,5.050792349,-5.050792349,3.302535604,-3.302535604,2
2014-08-23 10:03:00-07:00,0,5.054978667,-5.054978667,3.305272891,-3.305272891,2
2014-08-23 10:04:00-07:00,0,5.059161521,-5.059161521,3.308007912,-3.308007912,2
2014-08-23 10:05:00-07:00,0,5.06334092,-5.06334092,3.310740674,-3.310740674,2
2014-08-23 10:06:00-07:00,0,5.067516872,-5.067516872,3.313471182,-3.313471182,2
2014-08-23 10:07:00-07:00,0,5.071689386,-5.071689386,3.316199442,-3.316199442,2
2014-08-23 10:08:00-07:00,0,5.075858469,-5.075858469,3.31892546,-3.31892546,2
2014-08-23 10:09:00-07:00,0,5.080024132,-5.080024132,3.32164924,-3.32164924,2
2014-08-23 10:10:00-07:00,0,5.084186381,-5.084186381,3.324370788,-3.324370788,2
2014-08-23 10:11:00-07:00,0,5.088345225,-5.088345225,3.32709011,-3.32709011,2
2014-08-23 10:12:00-07:00,0,5.092500673,-5.092500673,3.329807212,-3.329807212,2
2014-08-23 10:13:00-07:00,0,5.096652733,-5.096652733,3.332522098,-3.332522098,2
2014-08-23 10:14:00-07:00,0,5.100801413,-5.100801413,3.335234774,-3.335234774,2
2014-08-23 10:15:00-07:00,0,5.104946722,-5.104946722,3.337945245,-3.337945245,2
2014-08-23 10:16:00-07:00,0,5.109088667,-5.109088667,3.340653518,-3.340653518,2
2014-08-23 10:17:00-07:00,0,5.113227257,-5.113227257,3.343359596,-3.343359596,2
2014-08-23 10:18:00-07:00,0,5.1173625,-5.1173625,3.346063487,-3.346063487,2
2014-08-23 10:19:00-07:00,0,5.121494404,-5.121494404,3.348765194,-3.348765194,2
2014-08-23 10:20:00-07:00,0,5.125622978,-5.125622978,3.351464723,-3.351464723,2
2014-08-23 10:21:00-07:00,0,5.129748228,-5.129748228,3.354162079,-3.354162079,2
2014-08-23 10:22:00-07:00,0,5.133870164,-5.133870164,3.356857268,-3.356857268,2
2014-08-23 10:23:00-07:00,0,5.137988793,-5.137988793,3.359550295,-3.359550295,2
2014-08-23 10:24:00-07:00,0,5.142104123,-5.142104123,3.362241164,-3.362241164,2
2014-08-23 10:25:00-07:00,0,5.146216162,-5.146216162,3.364929882,-3.364929882,2
2014-08-23 10:26:00-07:00,0,5.150324918,-5.150324918,3.367616453,-3.367616453,2
2014-08-23 10:27:00-07:00,0,5.154430399,-5.154430399,3.370300883,-3.370300883,2
2014-08-23 10:28:00-07:00,0,5.158532613,-5.158532613,3.372983176,-3.372983176,2
2014-08-23 10:29:00-07:00,0,5.162631567,-5.162631567,3.375663338,-3.375663338,2
2014-08-23 10:30:00-07:00,0,5.166727269,-5.166727269,3.378341374,-3.378341374,2
2014-08-23 10:31:00-07:00,0,5.170819726,-5.170819726,3.381017288,-3.381017288,2
2014-08-23 10:32:00-07:00,0,5.174908948,-5.174908948,3.383691086,-3.383691086,2
2014-08-23 10:33:00-07:00,0,5.178994941,-5.178994941,3.386362773,-3.386362773,2
2014-08-23 10:34:00-07:00,0,5.183077712,-5.183077712,3.389032354,-3.389032354,2
2014-08-23 10:35:00-07:00,0,5.18715727,-5.18715727,3.391699834,-3.391699834,2
2014-08-23 10:36:00-07:00,0,5.191233622,-5.191233622,3.394365217,-3.394365217,2
2014-08-23 10:37:00-07:00,0,5.195306776,-5.195306776,3.397028509,-3.397028509,2
2014-08-23 10:38:00-07:00,0,5.199376739,-5.199376739,3.399689715,-3.399689715,2
2014-08-23 10:39:00-07:00,0,5.203443518,-5.203443518,3.402348839,-3.402348839,2
2014-08-23 10:40:00-07:00,0,5.207507122,-5.207507122,3.405005886,-3.405005886,2
2014-08-23 10:41:00-07:00,0,5.211567557,-5.211567557,3.407660862,-3.407660862,2
2014-08-23 10:42:00-07:00,0,5.215624831,-5.215624831,3.410313771,-3.410313771,2
2014-08-23 10:43:00-07:00,0,5.219678951,-5.219678951,3.412964618,-3.412964618,2
2014-08-23 10:44:00-07:00,0,5.223729925,-5.223729925,3.415613407,-3.415613407,2
2014-08-23 10:45:00-07:00,0,5.22777776,-5.22777776,3.418260144,-3.418260144,2
2014-08-23 10:46:00-07:00,0,5.231822462,-5.231822462,3.420904833,-3.420904833,2
2014-08-23 10:47:00-07:00,0,5.235864041,-5.235864041,3.423547479,-3.423547479,2
2014-08-23 10:48:00-07:00,0,5.239902502,-5.239902502,3.426188087,-3.426188087,2
2014-08-23 10:49:00-07:00,0,5.243937853,-5.243937853,3.428826661,-3.428826661,2
2014-08-23 10:50:00-07:00,0,5.247970101,-5.247970101,3.431463206,-3.431463206,2
2014-08-23 10:51:00-07:00,0,5.251999253,-5.251999253,3.434097728,-3.434097728,2
2014-08-23 10:52:00-07:00,0,5.256025317,-5.256025317,3.436730229,-3.436730229,2
2014-08-23 10:53:00-07:00,0,5.260048299,-5.260048299,3.439360716,-3.439360716,2
2014-08-23 10:54:00-07:00,0,5.264068207,-5.264068207,3.441989192,-3.441989192,2
2014-08-23 10:55:00-07:00,0,5.268085047,-5.268085047,3.444615663,-3.444615663,2
2014-08-23 10:56:00-07:00,0,5.272098826,-5.272098826,3.447240132,-3.447240132,2
2014-08-23 10:57:00-07:00,0,5.276109553,-5.276109553,3.449862605,-3.449862605,2
2014-08-23 10:58:00-07:00,0,5.280117232,-5.280117232,3.452483086,-3.452483086,2
2014-08-23 10:59:00-07:00,0,5.284121872,-5.284121872,3.455101579,-3.455101579,2
2014-08-23 11:00:00-07:00,0,5.28812348,-5.28812348,3.45771809,-3.45771809,2
2014-08-23 11:01:00-07:00,0,5.292122062,-5.292122062,3.460332622,-3.460332622,2
2014-08-23 11:02:00-07:00,0,5.296117624,-5.296117624,3.46294518,-3.46294518,2
2014-08-23 11:03:00-07:00,0,5.300110175,-5.300110175,3.465555768,-3.465555768,2
2014-08-23 11:04:00-07:00,0,5.30409972,-5.30409972,3.468164392,-3.468164392,2
2014-08-23 11:05:00-07:00,0,5.308086267,-5.308086267,3.470771055,-3.470771055,2
2014-08-23 11:06:00-07:00,0,5.312069822,-5.312069822,3.473375761,-3.473375761,2
2014-08-23 11:07:00-07:00,0,5.316050392,-5.316050392,3.475978516,-3.475978516,2
2014-08-23 11:08:00-07:00,0,5.320027983,-5.320027983,3.478579323,-3.478579323,2
2014-08-23 11:09:00-07:00,0,5.324002603,-5.324002603,3.481178187,-3.481178187,2
2014-08-23 11:10:00-07:00,0,5.327974258,-5.327974258,3.483775113,-3.483775113,2
2014-08-23 11:11:00-07:00,0,5.331942955,-5.331942955,3.486370104,-3.486370104,2
2014-08-23 11:12:00-07:00,0,5.335908699,-5.335908699,3.488963165,-3.488963165,2
2014-08-23 11:13:00-07:00,0,5.339871499,-5.339871499,3.4915543,-3.4915543,2
2014-08-23 11:14:00-07:00,0,5.343831359,-5.343831359,3.494143514,-3.494143514,2
2014-08-23 11:15:00-07:00,0,5.347788288,-5.347788288,3.496730811,-3.496730811,2
2014-08-23 11:16:00-07:00,0,5.351742291,-5.351742291,3.499316194,-3.499316194,2
2014-08-23 11:17:00-07:00,0,5.355693375,-5.355693375,3.501899669,-3.501899669,2
2014-08-23 11:18:00-07:00,0,5.359641546,-5.359641546,3.50448124,-3.50448124,2
2014-08-23 11:19:00-07:00,0,5.363586811,-5.363586811,3.50706091,-3.50706091,2
2014-08-23 11:20:00-07:00,0,5.367529176,-5.367529176,3.509638683,-3.509638683,2
2014-08-23 11:21:00-07:00,0,5.371468647,-5.371468647,3.512214565,-3.512214565,2
2014-08-23 11:22:00-07:00,0,5.375405232,-5.375405232,3.51478856,-3.51478856,2
2014-08-23 11:23:00-07:00,0,5.379338935,-5.379338935,3.51736067,-3.51736067,2
2014-08-23 11:24:00-07:00,0,5.383269764,-5.383269764,3.519930901,-3.519930901,2
2014-08-23 11:25:00-07:00,0,5.387197725,-5.387197725,3.522499257,-3.522499257,2
2014-08-23 11:26:00-07:00,0,5.391122824,-5.391122824,3.525065741,-3.525065741,2
2014-08-23 11:27:00-07:00,0,5.395045068,-5.395045068,3.527630358,-3.527630358,2
2014-08-23 11:28:00-07:00,0,5.398964462,-5.398964462,3.530193112,-3.530193112,2
2014-08-23 11:29:00-07:00,0,5.402881012,-5.402881012,3.532754007,-3.532754007,2
2014-08-23 11:30:00-07:00,0,5.406794726,-5.406794726,3.535313047,-3.535313047,2
2014-08-23 11:31:00-07:00,0,5.410705609,-5.410705609,3.537870236,-3.537870236,2
2014-08-23 11:32:00-07:00,0,5.414613667,-5.414613667,3.540425577,-3.540425577,2
2014-08-23 11:33:00-07:00,0,5.418518906,-5.418518906,3.542979076,-3.542979076,2
2014-08-23 11:34:00-07:00,0,5.422421333,-5.422421333,3.545530736,-3.545530736,2
2014-08-23 11:35:00-07:00,0,5.426320953,-5.426320953,3.548080561,-3.548080561,2
2014-08-23 11:36:00-07:00,0,5.430217773,-5.430217773,3.550628554,-3.550628554,2
2014-08-23 11:37:00-07:00,0,5.434111799,-5.434111799,3.55317472,-3.55317472,2
2014-08-23 11:38:00-07:00,0,5.438003036,-5.438003036,3.555719064,-3.555719064,2
2014-08-23 11:39:00-07:00,0,5.44189149,-5.44189149,3.558261587,-3.558261587,2
2014-08-23 11:40:00-07:00,0,5.445777168,-5.445777168,3.560802296,-3.560802296,2
2014-08-23 11:41:00-07:00,0,5.449660076,-5.449660076,3.563341192,-3.563341192,2
2014-08-23 11:42:00-07:00,0,5.453540219,-5.453540219,3.565878282,-3.565878282,2
2014-08-23 11:43:00-07:00,0,5.457417603,-5.457417603,3.568413567,-3.568413567,2
2014-08-23 11:44:00-07:00,0,5.461292234,-5.461292234,3.570947052,-3.570947052,2
2014-08-23 11:45:00-07:00,0,5.465164119,-5.465164119,3.573478741,-3.573478741,2
2014-08-23 11:46:00-07:00,0,5.469033262,-5.469033262,3.576008638,-3.576008638,2
2014-08-23 11:47:00-07:00,0,5.47289967,-5.47289967,3.578536746,-3.578536746,2
2014-08-23 11:48:00-07:00,0,5.476763348,-5.476763348,3.58106307,-3.58106307,2
2014-08-23 11:49:00-07:00,0,5.480624303,-5.480624303,3.583587612,-3.583587612,2
2014-08-23 11:50:00-07:00,0,5.484482539,-5.484482539,3.586110377,-3.586110377,2
2014-08-23 11:51:00-07:00,0,5.488338064,-5.488338064,3.588631369,-3.588631369,2
2014-08-23 11:52:00-07:00,0,5.492190881,-5.492190881,3.591150591,-3.591150591,2
2014-08-23 11:53:00-07:00,0,5.496040998,-5.496040998,3.593668047,-3.593668047,2
2014-08-23 11:54:00-07:00,0,5.499888419,-5.499888419,3.596183741,-3.596183741,2
2014-08-23 11:55:00-07:00,0,5.503733151,-5.503733151,3.598697676,-3.598697676,2
2014-08-23 11:56:00-07:00,0,5.507575199,-5.507575199,3.601209856,-3.601209856,2
2014-08-23 11:57:00-07:00,0,5.511414569,-5.511414569,3.603720285,-3.603720285,2
2014-08-23 11:58:00-07:00,0,5.515251266,-5.515251266,3.606228967,-3.606228967,2
2014-08-23 11:59:00-07:00,0,5.519085296,-5.519085296,3.608735904,-3.608735904,2
2014-08-23 12:00:00-07:00,0,5.522916664,-5.522916664,3.611241101,-3.611241101,2
2014-08-23 12:01:00-07:00,0,5.526745376,-5.526745376,3.613744561,-3.613744561,2
2014-08-23 12:02:00-07:00,0,5.530571438,-5.530571438,3.616246289,-3.616246289,2
2014-08-23 12:03:00-07:00,0,5.534394855,-5.534394855,3.618746286,-3.618746286,2
2014-08-23 12:04:00-07:00,0,5.538215632,-5.538215632,3.621244558,-3.621244558,2
2014-08-23 12:05:00-07:00,0,5.542033775,-5.542033775,3.623741108,-3.623741108,2
2014-08-23 12:06:00-07:00,0,5.545849289,-5.545849289,3.626235938,-3.626235938,2
2014-08-23 12:07:00-07:00,0,5.54966218,-5.54966218,3.628729054,-3.628729054,2
2014-08-23 12:08:00-07:00,0,5.553472453,-5.553472453,3.631220457,-3.631220457,2
2014-08-23 12:09:00-07:00,0,5.557280114,-5.557280114,3.633710153,-3.633710153,2
2014-08-23 12:10:00-07:00,0,5.561085167,-5.561085167,3.636198144,-3.636198144,2
2014-08-23 12:11:00-07:00,0,5.564887619,-5.564887619,3.638684433,-3.638684433,2
2014-08-23 12:12:00-07:00,0,5.568687475,-5.568687475,3.641169025,-3.641169025,2
2014-08-23 12:13:00-07:00,0,5.572484739,-5.572484739,3.643651923,-3.643651923,2
2014-08-23 12:14:00-07:00,0,5.576279417,-5.576279417,3.64613313,-3.64613313,2
2014-08-23 12:15:00-07:00,0,5.580071515,-5.580071515,3.648612649,-3.648612649,2
2014-08-23 12:16:00-07:00,0,5.583861038,-5.583861038,3.651090485,-3.651090485,2
2014-08-23 12:17:00-07:00,0,5.587647991,-5.587647991,3.65356664,-3.65356664,2
2014-08-23 12:18:00-07:00,0,5.591432379,-5.591432379,3.656041119,-3.656041119,2
2014-08-23 12:19:00-07:00,0,5.595214207,-5.595214207,3.658513923,-3.658513923,2
2014-08-23 12:20:00-07:00,0,5.598993481,-5.598993481,3.660985057,-3.660985057,2
2014-08-23 12:21:00-07:00,0,5.602770205,-5.602770205,3.663454525,-3.663454525,2
2014-08-23 12:22:00-07:00,0,5.606544385,-5.606544385,3.665922329,-3.665922329,2
2014-08-23 12:23:00-07:00,0,5.610316027,-5.610316027,3.668388473,-3.668388473,2
2014-08-23 12:24:00-07:00,0,5.614085135,-5.614085135,3.67085296,-3.67085296,2
2014-08-23 12:25:00-07:00,0,5.617851713,-5.617851713,3.673315793,-3.673315793,2
2014-08-23 12:26:00-07:00,0,5.621615769,-5.621615769,3.675776976,-3.675776976,2
2014-08-23 12:27:00-07:00,0,5.625377305,-5.625377305,3.678236513,-3.678236513,2
2014-08-23 12:28:00-07:00,0,5.629136328,-5.629136328,3.680694406,-3.680694406,2
2014-08-23 12:29:00-07:00,0,5.632892843,-5.632892843,3.683150659,-3.683150659,2
2014-08-23 12:30:00-07:00,0,5.636646854,-5.636646854,3.685605275,-3.685605275,2
2014-08-23 12:31:00-07:00,0,5.640398366,-5.640398366,3.688058257,-3.688058257,2
2014-08-23 12:32:00-07:00,0,5.644147385,-5.644147385,3.690509609,-3.690509609,2
2014-08-23 12:33:00-07:00,0,5.647893915,-5.647893915,3.692959333,-3.692959333,2
2014-08-23 12:34:00-07:00,0,5.651637962,-5.651637962,3.695407434,-3.695407434,2
2014-08-23 12:35:00-07:00,0,5.65537953,-5.65537953,3.697853914,-3.697853914,2
2014-08-23 12:36:00-07:00,0,5.659118624,-5.659118624,3.700298776,-3.700298776,2
2014-08-23 12:37:00-07:00,0,5.66285525,-5.66285525,3.702742024,-3.702742024,2
2014-08-23 12:38:00-07:00,0,5.666589411,-5.666589411,3.705183661,-3.705183661,2
2014-08-23 12:39:00-07:00,0,5.670321114,-5.670321114,3.70762369,-3.70762369,2
2014-08-23 12:40:00-07:00,0,5.674050362,-5.674050362,3.710062114,-3.710062114,2
2014-08-23 12:41:00-07:00,0,5.677777161,-5.677777161,3.712498937,-3.712498937,2
2014-08-23 12:42:00-07:00,0,5.681501515,-5.681501515,3.714934161,-3.714934161,2
2014-08-23 12:43:00-07:00,0,5.685223429,-5.685223429,3.71736779,-3.71736779,2
2014-08-23 12:44:00-07:00,0,5.688942908,-5.688942908,3.719799827,-3.719799827,2
2014-08-23 12:45:00-07:00,0,5.692659957,-5.692659957,3.722230274,-3.722230274,2
2014-08-23 12:46:00-07:00,0,5.696374581,-5.696374581,3.724659136,-3.724659136,2
2014-08-23 12:47:00-07:00,0,5.700086783,-5.700086783,3.727086415,-3.727086415,2
2014-08-23 12:48:00-07:00,0,5.70379657,-5.70379657,3.729512114,-3.729512114,2
2014-08-23 12:49:00-07:00,0,5.707503946,-5.707503946,3.731936237,-3.731936237,2
2014-08-23 12:50:00-07:00,0,5.711208915,-5.711208915,3.734358786,-3.734358786,2
2014-08-23 12:51:00-07:00,0,5.714911482,-5.714911482,3.736779764,-3.736779764,2
2014-08-23 12:52:00-07:00,0,5.718611651,-5.718611651,3.739199175,-3.739199175,2
2014-08-23 12:53:00-07:00,0,5.722309428,-5.722309428,3.741617022,-3.741617022,2
2014-08-23 12:54:00-07:00,0,5.726004817,-5.726004817,3.744033307,-3.744033307,2
2014-08-23 12:55:00-07:00,0,5.729697823,-5.729697823,3.746448033,-3.746448033,2
2014-08-23 12:56:00-07:00,0,5.73338845,-5.73338845,3.748861205,-3.748861205,2
2014-08-23 12:57:00-07:00,0,5.737076703,-5.737076703,3.751272824,-3.751272824,2
2014-08-23 12:58:00-07:00,0,5.740762586,-5.740762586,3.753682893,-3.753682893,2
2014-08-23 12:59:00-07:00,0,5.744446104,-5.744446104,3.756091416,-3.756091416,2
2014-08-23 13:00:00-07:00,0,5.748127262,-5.748127262,3.758498396,-3.758498396,2
2014-08-23 13:01:00-07:00,0,5.751806064,-5.751806064,3.760903835,-3.760903835,2
2014-08-23 13:02:00-07:00,0,5.755482514,-5.755482514,3.763307737,-3.763307737,2
2014-08-23 13:03:00-07:00,0,5.759156618,-5.759156618,3.765710104,-3.765710104,2
2014-08-23 13:04:00-07:00,0,5.762828379,-5.762828379,3.768110939,-3.768110939,2
2014-08-23 13:05:00-07:00,0,5.766497802,-5.766497802,3.770510246,-3.770510246,2
2014-08-23 13:06:00-07:00,0,5.770164892,-5.770164892,3.772908027,-3.772908027,2
2014-08-23 13:07:00-07:00,0,5.773829652,-5.773829652,3.775304285,-3.775304285,2
2014-08-23 13:08:00-07:00,0,5.777492088,-5.777492088,3.777699023,-3.777699023,2
2014-08-23 13:09:00-07:00,0,5.781152204,-5.781152204,3.780092245,-3.780092245,2
2014-08-23 13:10:00-07:00,0,5.784810004,-5.784810004,3.782483951,-3.782483951,2
2014-08-23 13:11:00-07:00,0,5.788465492,-5.788465492,3.784874147,-3.784874147,2
2014-08-23 13:12:00-07:00,0,5.792118674,-5.792118674,3.787262834,-3.787262834,2
2014-08-23 13:13:00-07:00,0,5.795769553,-5.795769553,3.789650015,-3.789650015,2
2014-08-23 13:14:00-07:00,0,5.799418133,-5.799418133,3.792035694,-3.792035694,2
2014-08-23 13:15:00-07:00,0,5.80306442,-5.80306442,3.794419872,-3.794419872,2
2014-08-23 13:16:00-07:00,0,5.806708416,-5.806708416,3.796802554,-3.796802554,2
2014-08-23 13:17:00-07:00,0,5.810350128,-5.810350128,3.799183741,-3.799183741,2
2014-08-23 13:18:00-07:00,0,5.813989558,-5.813989558,3.801563437,-3.801563437,2
2014-08-23 13:19:00-07:00,0,5.817626712,-5.817626712,3.803941644,-3.803941644,2
2014-08-23 13:20:00-07:00,0,5.821261593,-5.821261593,3.806318365,-3.806318365,2
2014-08-23 13:21:00-07:00,0,5.824894206,-5.824894206,3.808693602,-3.808693602,2
2014-08-23 13:22:00-07:00,0,5.828524555,-5.828524555,3.81106736,-3.81106736,2
2014-08-23 13:23:00-07:00,0,5.832152644,-5.832152644,3.81343964,-3.81343964,2
2014-08-23 13:24:00-07:00,0,5.835778478,-5.835778478,3.815810445,-3.815810445,2
2014-08-23 13:25:00-07:00,0,5.83940206,-5.83940206,3.818179778,-3.818179778,2
2014-08-23 13:26:00-07:00,0,5.843023395,-5.843023395,3.820547642,-3.820547642,2
2014-08-23 13:27:00-07:00,0,5.846642487,-5.846642487,3.822914039,-3.822914039,2
2014-08-23 13:28:00-07:00,0,5.85025934,-5.85025934,3.825278972,-3.825278972,2
2014-08-23 13:29:00-07:00,0,5.853873958,-5.853873958,3.827642444,-3.827642444,2
2014-08-23 13:30:00-07:00,0,5.857486346,-5.857486346,3.830004457,-3.830004457,2
2014-08-23 13:31:00-07:00,0,5.861096507,-5.861096507,3.832365015,-3.832365015,2
2014-08-23 13:32:00-07:00,0,5.864704447,-5.864704447,3.83472412,-3.83472412,2
2014-08-23 13:33:00-07:00,0,5.868310167,-5.868310167,3.837081774,-3.837081774,2
2014-08-23 13:34:00-07:00,0,5.871913674,-5.871913674,3.83943798,-3.83943798,2
2014-08-23 13:35:00-07:00,0,5.875514971,-5.875514971,3.841792741,-3.841792741,2
2014-08-23 13:36:00-07:00,0,5.879114062,-5.879114062,3.84414606,-3.84414606,2
2014-08-23 13:37:00-07:00,0,5.88271095,-5.88271095,3.846497939,-3.846497939,2
2014-08-23 13:38:00-07:00,0,5.886305641,-5.886305641,3.848848381,-3.848848381,2
2014-08-23 13:39:00-07:00,0,5.889898138,-5.889898138,3.851197389,-3.851197389,2
2014-08-23 13:40:00-07:00,0,5.893488445,-5.893488445,3.853544964,-3.853544964,2
2014-08-23 13:41:00-07:00,0,5.897076566,-5.897076566,3.855891111,-3.855891111,2
2014-08-23 13:42:00-07:00,0,5.900662505,-5.900662505,3.85823583,-3.85823583,2
2014-08-23 13:43:00-07:00,0,5.904246267,-5.904246267,3.860579126,-3.860579126,2
2014-08-23 13:44:00-07:00,0,5.907827854,-5.907827854,3.862921,-3.862921,2
2014-08-23 13:45:00-07:00,0,5.911407272,-5.911407272,3.865261455,-3.865261455,2
2014-08-23 13:46:00-07:00,0,5.914984523,-5.914984523,3.867600494,-3.867600494,2
2014-08-23 13:47:00-07:00,0,5.918559612,-5.918559612,3.869938119,-3.869938119,2
2014-08-23 13:48:00-07:00,0,5.922132543,-5.922132543,3.872274333,-3.872274333,2
2014-08-23 13:49:00-07:00,0,5.92570332,-5.92570332,3.874609139,-3.874609139,2
2014-08-23 13:50:00-07:00,0,5.929271946,-5.929271946,3.876942538,-3.876942538,2
2014-08-23 13:51:00-07:00,0,5.932838426,-5.932838426,3.879274534,-3.879274534,2
2014-08-23 13:52:00-07:00,0,5.936402763,-5.936402763,3.881605129,-3.881605129,2
2014-08-23 13:53:00-07:00,0,5.939964961,-5.939964961,3.883934325,-3.883934325,2
2014-08-23 13:54:00-07:00,0,5.943525024,-5.943525024,3.886262125,-3.886262125,2
2014-08-23 13:55:00-07:00,0,5.947082956,-5.947082956,3.888588532,-3.888588532,2
2014-08-23 13:56:00-07:00,0,5.950638761,-5.950638761,3.890913547,-3.890913547,2
2014-08-23 13:57:00-07:00,0,5.954192442,-5.954192442,3.893237175,-3.893237175,2
2014-08-23 13:58:00-07:00,0,5.957744004,-5.957744004,3.895559416,-3.895559416,2
2014-08-23 13:59:00-07:00,0,5.961293449,-5.961293449,3.897880274,-3.897880274,2
2014-08-23 14:00:00-07:00,0,5.964840783,-5.964840783,3.900199751,-3.900199751,2
2014-08-23 14:01:00-07:00,0,5.968386008,-5.968386008,3.902517849,-3.902517849,2
2014-08-23 14:02:00-07:00,0,5.971929129,-5.971929129,3.904834571,-3.904834571,2
2014-08-23 14:03:00-07:00,0,5.975470148,-5.975470148,3.907149919,-3.907149919,2
2014-08-23 14:04:00-07:00,0,5.979009071,-5.979009071,3.909463896,-3.909463896,2
2014-08-23 14:05:00-07:00,0,5.9825459,-5.9825459,3.911776504,-3.911776504,2
2014-08-23 14:06:00-07:00,0,5.986080639,-5.986080639,3.914087746,-3.914087746,2
2014-08-23 14:07:00-07:00,0,5.989613293,-5.989613293,3.916397624,-3.916397624,2
2014-08-23 14:08:00-07:00,0,5.993143864,-5.993143864,3.91870614,-3.91870614,2
2014-08-23 14:09:00-07:00,0,5.996672356,-5.996672356,3.921013298,-3.921013298,2
2014-08-23 14:10:00-07:00,0,6.000198774,-6.000198774,3.923319098,-3.923319098,2
2014-08-23 14:11:00-07:00,0,6.00372312,-6.00372312,3.925623544,-3.925623544,2
2014-08-23 14:12:00-07:00,0,6.007245398,-6.007245398,3.927926638,-3.927926638,2
2014-08-23 14:13:00-07:00,0,6.010765613,-6.010765613,3.930228383,-3.930228383,2
2014-08-23 14:14:00-07:00,0,6.014283767,-6.014283767,3.93252878,-3.93252878,2
2014-08-23 14:15:00-07:00,0,6.017799864,-6.017799864,3.934827832,-3.934827832,2
2014-08-23 14:16:00-07:00,0,6.021313908,-6.021313908,3.937125542,-3.937125542,2
2014-08-23 14:17:00-07:00,0,6.024825902,-6.024825902,3.939421912,-3.939421912,2
2014-08-23 14:18:00-07:00,0,6.028335851,-6.028335851,3.941716944,-3.941716944,2
2014-08-23 14:19:00-07:00,0,6.031843757,-6.031843757,3.94401064,-3.94401064,2
2014-08-23 14:20:00-07:00,0,6.035349624,-6.035349624,3.946303003,-3.946303003,2
2014-08-23 14:21:00-07:00,0,6.038853455,-6.038853455,3.948594036,-3.948594036,2
2014-08-23 14:22:00-07:00,0,6.042355255,-6.042355255,3.95088374,-3.95088374,2
2014-08-23 14:23:00-07:00,0,6.045855027,-6.045855027,3.953172117,-3.953172117,2
2014-08-23 14:24:00-07:00,0,6.049352774,-6.049352774,3.955459171,-3.955459171,2
2014-08-23 14:25:00-07:00,0,6.052848499,-6.052848499,3.957744903,-3.957744903,2
2014-08-23 14:26:00-07:00,0,6.056342207,-6.056342207,3.960029316,-3.960029316,2
2014-08-23 14:27:00-07:00,0,6.059833901,-6.059833901,3.962312412,-3.962312412,2
2014-08-23 14:28:00-07:00,0,6.063323584,-6.063323584,3.964594193,-3.964594193,2
2014-08-23 14:29:00-07:00,0,6.06681126,-6.06681126,3.966874661,-3.966874661,2
2014-08-23 14:30:00-07:00,0,6.070296931,-6.070296931,3.96915382,-3.96915382,2
2014-08-23 14:31:00-07:00,0,6.073780603,-6.073780603,3.97143167,-3.97143167,2
2014-08-23 14:32:00-07:00,0,6.077262277,-6.077262277,3.973708215,-3.973708215,2
2014-08-23 14:33:00-07:00,0,6.080741958,-6.080741958,3.975983456,-3.975983456,2
2014-08-23 14:34:00-07:00,0,6.084219649,-6.084219649,3.978257396,-3.978257396,2
2014-08-23 14:35:00-07:00,0,6.087695353,-6.087695353,3.980530036,-3.980530036,2
2014-08-23 14:36:00-07:00,0,6.091169074,-6.091169074,3.98280138,-3.98280138,2
